filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\shot-classification\labeled_dataset\close-up_text\0178_cut_017.jpg,0178_cut_017.jpg,0178,close-up_text,close-up,1,close-up_text,train,1559
C:\Temp\shot-classification\labeled_dataset\close-up_text\0178_cut_018.jpg,0178_cut_018.jpg,0178,close-up_text,close-up,1,close-up_text,train,1560
C:\Temp\shot-classification\labeled_dataset\medium_notext\0178_cut_006.jpg,0178_cut_006.jpg,0178,medium_notext,medium,0,medium_notext,train,1561
C:\Temp\shot-classification\labeled_dataset\medium_text\0178_cut_002.jpg,0178_cut_002.jpg,0178,medium_text,medium,1,medium_text,train,1562
C:\Temp\shot-classification\labeled_dataset\medium_text\0178_cut_019.jpg,0178_cut_019.jpg,0178,medium_text,medium,1,medium_text,train,1563
C:\Temp\shot-classification\labeled_dataset\close-up_text\0179_cut_001.jpg,0179_cut_001.jpg,0179,close-up_text,close-up,1,close-up_text,test,1564
C:\Temp\shot-classification\labeled_dataset\close-up_text\0180_cut_001.jpg,0180_cut_001.jpg,0180,close-up_text,close-up,1,close-up_text,val,1565
C:\Temp\shot-classification\labeled_dataset\close-up_text\0180_cut_002.jpg,0180_cut_002.jpg,0180,close-up_text,close-up,1,close-up_text,val,1566
C:\Temp\shot-classification\labeled_dataset\close-up_text\0180_cut_010.jpg,0180_cut_010.jpg,0180,close-up_text,close-up,1,close-up_text,val,1567
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_003.jpg,0180_cut_003.jpg,0180,medium_text,medium,1,medium_text,val,1568
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_004.jpg,0180_cut_004.jpg,0180,medium_text,medium,1,medium_text,val,1569
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_005.jpg,0180_cut_005.jpg,0180,medium_text,medium,1,medium_text,val,1570
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_006.jpg,0180_cut_006.jpg,0180,medium_text,medium,1,medium_text,val,1571
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_007.jpg,0180_cut_007.jpg,0180,medium_text,medium,1,medium_text,val,1572
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_008.jpg,0180_cut_008.jpg,0180,medium_text,medium,1,medium_text,val,1573
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_009.jpg,0180_cut_009.jpg,0180,medium_text,medium,1,medium_text,val,1574
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_011.jpg,0180_cut_011.jpg,0180,medium_text,medium,1,medium_text,val,1575
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_012.jpg,0180_cut_012.jpg,0180,medium_text,medium,1,medium_text,val,1576
C:\Temp\shot-classification\labeled_dataset\medium_text\0180_cut_013.jpg,0180_cut_013.jpg,0180,medium_text,medium,1,medium_text,val,1577
C:\Temp\shot-classification\labeled_dataset\close-up_text\0181_cut_001.jpg,0181_cut_001.jpg,0181,close-up_text,close-up,1,close-up_text,train,1578
C:\Temp\shot-classification\labeled_dataset\close-up_text\0181_cut_002.jpg,0181_cut_002.jpg,0181,close-up_text,close-up,1,close-up_text,train,1579
C:\Temp\shot-classification\labeled_dataset\close-up_text\0181_cut_007.jpg,0181_cut_007.jpg,0181,close-up_text,close-up,1,close-up_text,train,1580
C:\Temp\shot-classification\labeled_dataset\medium_text\0181_cut_005.jpg,0181_cut_005.jpg,0181,medium_text,medium,1,medium_text,train,1581
C:\Temp\shot-classification\labeled_dataset\object_text\0181_cut_006.jpg,0181_cut_006.jpg,0181,object_text,object,1,object_text,train,1582
C:\Temp\shot-classification\labeled_dataset\wide_text\0181_cut_003.jpg,0181_cut_003.jpg,0181,wide_text,wide,1,wide_text,train,1583
C:\Temp\shot-classification\labeled_dataset\wide_text\0181_cut_004.jpg,0181_cut_004.jpg,0181,wide_text,wide,1,wide_text,train,1584
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0182_cut_005.jpg,0182_cut_005.jpg,0182,close-up_notext,close-up,0,close-up_notext,train,1585
C:\Temp\shot-classification\labeled_dataset\close-up_text\0182_cut_001.jpg,0182_cut_001.jpg,0182,close-up_text,close-up,1,close-up_text,train,1586
C:\Temp\shot-classification\labeled_dataset\close-up_text\0182_cut_007.jpg,0182_cut_007.jpg,0182,close-up_text,close-up,1,close-up_text,train,1587
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0183_cut_002.jpg,0183_cut_002.jpg,0183,close-up_notext,close-up,0,close-up_notext,train,1588
C:\Temp\shot-classification\labeled_dataset\medium_notext\0183_cut_001.jpg,0183_cut_001.jpg,0183,medium_notext,medium,0,medium_notext,train,1589
C:\Temp\shot-classification\labeled_dataset\close-up_text\0184_cut_001.jpg,0184_cut_001.jpg,0184,close-up_text,close-up,1,close-up_text,train,1590
C:\Temp\shot-classification\labeled_dataset\close-up_text\0184_cut_002.jpg,0184_cut_002.jpg,0184,close-up_text,close-up,1,close-up_text,train,1591
C:\Temp\shot-classification\labeled_dataset\medium_text\0184_cut_003.jpg,0184_cut_003.jpg,0184,medium_text,medium,1,medium_text,train,1592
C:\Temp\shot-classification\labeled_dataset\medium_text\0184_cut_004.jpg,0184_cut_004.jpg,0184,medium_text,medium,1,medium_text,train,1593
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0185_cut_001.jpg,0185_cut_001.jpg,0185,close-up_notext,close-up,0,close-up_notext,test,1594
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0185_cut_002.jpg,0185_cut_002.jpg,0185,close-up_notext,close-up,0,close-up_notext,test,1595
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0185_cut_003.jpg,0185_cut_003.jpg,0185,close-up_notext,close-up,0,close-up_notext,test,1596
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0185_cut_004.jpg,0185_cut_004.jpg,0185,close-up_notext,close-up,0,close-up_notext,test,1597
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0185_cut_005.jpg,0185_cut_005.jpg,0185,close-up_notext,close-up,0,close-up_notext,test,1598
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_001.jpg,0186_cut_001.jpg,0186,close-up_text,close-up,1,close-up_text,train,1599
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_003.jpg,0186_cut_003.jpg,0186,close-up_text,close-up,1,close-up_text,train,1600
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_004.jpg,0186_cut_004.jpg,0186,close-up_text,close-up,1,close-up_text,train,1601
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_005.jpg,0186_cut_005.jpg,0186,close-up_text,close-up,1,close-up_text,train,1602
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_006.jpg,0186_cut_006.jpg,0186,close-up_text,close-up,1,close-up_text,train,1603
C:\Temp\shot-classification\labeled_dataset\close-up_text\0186_cut_007.jpg,0186_cut_007.jpg,0186,close-up_text,close-up,1,close-up_text,train,1604
C:\Temp\shot-classification\labeled_dataset\medium_text\0187_cut_001.jpg,0187_cut_001.jpg,0187,medium_text,medium,1,medium_text,val,1605
C:\Temp\shot-classification\labeled_dataset\medium_text\0187_cut_003.jpg,0187_cut_003.jpg,0187,medium_text,medium,1,medium_text,val,1606
C:\Temp\shot-classification\labeled_dataset\medium_text\0187_cut_005.jpg,0187_cut_005.jpg,0187,medium_text,medium,1,medium_text,val,1607
C:\Temp\shot-classification\labeled_dataset\object_text\0187_cut_002.jpg,0187_cut_002.jpg,0187,object_text,object,1,object_text,val,1608
C:\Temp\shot-classification\labeled_dataset\object_text\0187_cut_004.jpg,0187_cut_004.jpg,0187,object_text,object,1,object_text,val,1609
C:\Temp\shot-classification\labeled_dataset\medium_text\0188_cut_001.jpg,0188_cut_001.jpg,0188,medium_text,medium,1,medium_text,train,1610
C:\Temp\shot-classification\labeled_dataset\medium_text\0188_cut_003.jpg,0188_cut_003.jpg,0188,medium_text,medium,1,medium_text,train,1611
C:\Temp\shot-classification\labeled_dataset\medium_text\0188_cut_004.jpg,0188_cut_004.jpg,0188,medium_text,medium,1,medium_text,train,1612
C:\Temp\shot-classification\labeled_dataset\medium_text\0188_cut_006.jpg,0188_cut_006.jpg,0188,medium_text,medium,1,medium_text,train,1613
C:\Temp\shot-classification\labeled_dataset\object_text\0188_cut_002.jpg,0188_cut_002.jpg,0188,object_text,object,1,object_text,train,1614
C:\Temp\shot-classification\labeled_dataset\object_text\0188_cut_005.jpg,0188_cut_005.jpg,0188,object_text,object,1,object_text,train,1615
C:\Temp\shot-classification\labeled_dataset\close-up_text\0189_cut_002.jpg,0189_cut_002.jpg,0189,close-up_text,close-up,1,close-up_text,test,1616
C:\Temp\shot-classification\labeled_dataset\close-up_text\0189_cut_003.jpg,0189_cut_003.jpg,0189,close-up_text,close-up,1,close-up_text,test,1617
C:\Temp\shot-classification\labeled_dataset\close-up_text\0189_cut_004.jpg,0189_cut_004.jpg,0189,close-up_text,close-up,1,close-up_text,test,1618
C:\Temp\shot-classification\labeled_dataset\close-up_text\0189_cut_006.jpg,0189_cut_006.jpg,0189,close-up_text,close-up,1,close-up_text,test,1619
C:\Temp\shot-classification\labeled_dataset\close-up_text\0190_cut_004.jpg,0190_cut_004.jpg,0190,close-up_text,close-up,1,close-up_text,train,1620
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_001.jpg,0190_cut_001.jpg,0190,medium_text,medium,1,medium_text,train,1621
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_005.jpg,0190_cut_005.jpg,0190,medium_text,medium,1,medium_text,train,1622
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_007.jpg,0190_cut_007.jpg,0190,medium_text,medium,1,medium_text,train,1623
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_009.jpg,0190_cut_009.jpg,0190,medium_text,medium,1,medium_text,train,1624
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_010.jpg,0190_cut_010.jpg,0190,medium_text,medium,1,medium_text,train,1625
C:\Temp\shot-classification\labeled_dataset\medium_text\0190_cut_012.jpg,0190_cut_012.jpg,0190,medium_text,medium,1,medium_text,train,1626
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_002.jpg,0190_cut_002.jpg,0190,wide_text,wide,1,wide_text,train,1627
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_003.jpg,0190_cut_003.jpg,0190,wide_text,wide,1,wide_text,train,1628
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_006.jpg,0190_cut_006.jpg,0190,wide_text,wide,1,wide_text,train,1629
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_008.jpg,0190_cut_008.jpg,0190,wide_text,wide,1,wide_text,train,1630
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_011.jpg,0190_cut_011.jpg,0190,wide_text,wide,1,wide_text,train,1631
C:\Temp\shot-classification\labeled_dataset\wide_text\0190_cut_013.jpg,0190_cut_013.jpg,0190,wide_text,wide,1,wide_text,train,1632
C:\Temp\shot-classification\labeled_dataset\medium_text\0191_cut_001.jpg,0191_cut_001.jpg,0191,medium_text,medium,1,medium_text,train,1633
C:\Temp\shot-classification\labeled_dataset\medium_text\0191_cut_002.jpg,0191_cut_002.jpg,0191,medium_text,medium,1,medium_text,train,1634
C:\Temp\shot-classification\labeled_dataset\medium_text\0191_cut_003.jpg,0191_cut_003.jpg,0191,medium_text,medium,1,medium_text,train,1635
C:\Temp\shot-classification\labeled_dataset\medium_text\0191_cut_004.jpg,0191_cut_004.jpg,0191,medium_text,medium,1,medium_text,train,1636
C:\Temp\shot-classification\labeled_dataset\medium_text\0191_cut_005.jpg,0191_cut_005.jpg,0191,medium_text,medium,1,medium_text,train,1637
C:\Temp\shot-classification\labeled_dataset\close-up_text\0192_cut_003.jpg,0192_cut_003.jpg,0192,close-up_text,close-up,1,close-up_text,train,1638
C:\Temp\shot-classification\labeled_dataset\close-up_text\0192_cut_010.jpg,0192_cut_010.jpg,0192,close-up_text,close-up,1,close-up_text,train,1639
C:\Temp\shot-classification\labeled_dataset\close-up_text\0192_cut_012.jpg,0192_cut_012.jpg,0192,close-up_text,close-up,1,close-up_text,train,1640
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_001.jpg,0192_cut_001.jpg,0192,object_text,object,1,object_text,train,1641
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_002.jpg,0192_cut_002.jpg,0192,object_text,object,1,object_text,train,1642
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_004.jpg,0192_cut_004.jpg,0192,object_text,object,1,object_text,train,1643
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_005.jpg,0192_cut_005.jpg,0192,object_text,object,1,object_text,train,1644
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_006.jpg,0192_cut_006.jpg,0192,object_text,object,1,object_text,train,1645
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_007.jpg,0192_cut_007.jpg,0192,object_text,object,1,object_text,train,1646
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_008.jpg,0192_cut_008.jpg,0192,object_text,object,1,object_text,train,1647
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_009.jpg,0192_cut_009.jpg,0192,object_text,object,1,object_text,train,1648
C:\Temp\shot-classification\labeled_dataset\object_text\0192_cut_011.jpg,0192_cut_011.jpg,0192,object_text,object,1,object_text,train,1649
C:\Temp\shot-classification\labeled_dataset\close-up_text\0194_cut_004.jpg,0194_cut_004.jpg,0194,close-up_text,close-up,1,close-up_text,test,1650
C:\Temp\shot-classification\labeled_dataset\close-up_text\0194_cut_005.jpg,0194_cut_005.jpg,0194,close-up_text,close-up,1,close-up_text,test,1651
C:\Temp\shot-classification\labeled_dataset\medium_text\0194_cut_001.jpg,0194_cut_001.jpg,0194,medium_text,medium,1,medium_text,test,1652
C:\Temp\shot-classification\labeled_dataset\medium_text\0194_cut_002.jpg,0194_cut_002.jpg,0194,medium_text,medium,1,medium_text,test,1653
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_001.jpg,0195_cut_001.jpg,0195,close-up_text,close-up,1,close-up_text,train,1654
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_002.jpg,0195_cut_002.jpg,0195,close-up_text,close-up,1,close-up_text,train,1655
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_003.jpg,0195_cut_003.jpg,0195,close-up_text,close-up,1,close-up_text,train,1656
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_004.jpg,0195_cut_004.jpg,0195,close-up_text,close-up,1,close-up_text,train,1657
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_005.jpg,0195_cut_005.jpg,0195,close-up_text,close-up,1,close-up_text,train,1658
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_006.jpg,0195_cut_006.jpg,0195,close-up_text,close-up,1,close-up_text,train,1659
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_007.jpg,0195_cut_007.jpg,0195,close-up_text,close-up,1,close-up_text,train,1660
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_008.jpg,0195_cut_008.jpg,0195,close-up_text,close-up,1,close-up_text,train,1661
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_009.jpg,0195_cut_009.jpg,0195,close-up_text,close-up,1,close-up_text,train,1662
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_010.jpg,0195_cut_010.jpg,0195,close-up_text,close-up,1,close-up_text,train,1663
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_011.jpg,0195_cut_011.jpg,0195,close-up_text,close-up,1,close-up_text,train,1664
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_012.jpg,0195_cut_012.jpg,0195,close-up_text,close-up,1,close-up_text,train,1665
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_001(1).jpg,0196_cut_001(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1666
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_001.jpg,0196_cut_001.jpg,0196,close-up_text,close-up,1,close-up_text,train,1667
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_002(1).jpg,0196_cut_002(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1668
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_002.jpg,0196_cut_002.jpg,0196,close-up_text,close-up,1,close-up_text,train,1669
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_003(1).jpg,0196_cut_003(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1670
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_003.jpg,0196_cut_003.jpg,0196,close-up_text,close-up,1,close-up_text,train,1671
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_004(1).jpg,0196_cut_004(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1672
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_004.jpg,0196_cut_004.jpg,0196,close-up_text,close-up,1,close-up_text,train,1673
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_005(1).jpg,0196_cut_005(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1674
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_005.jpg,0196_cut_005.jpg,0196,close-up_text,close-up,1,close-up_text,train,1675
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_006(1).jpg,0196_cut_006(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1676
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_006.jpg,0196_cut_006.jpg,0196,close-up_text,close-up,1,close-up_text,train,1677
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_007(1).jpg,0196_cut_007(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1678
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_007.jpg,0196_cut_007.jpg,0196,close-up_text,close-up,1,close-up_text,train,1679
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_008(1).jpg,0196_cut_008(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1680
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_008.jpg,0196_cut_008.jpg,0196,close-up_text,close-up,1,close-up_text,train,1681
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_009(1).jpg,0196_cut_009(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1682
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_009.jpg,0196_cut_009.jpg,0196,close-up_text,close-up,1,close-up_text,train,1683
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_010(1).jpg,0196_cut_010(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1684
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_010.jpg,0196_cut_010.jpg,0196,close-up_text,close-up,1,close-up_text,train,1685
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_011(1).jpg,0196_cut_011(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1686
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_011.jpg,0196_cut_011.jpg,0196,close-up_text,close-up,1,close-up_text,train,1687
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_012(1).jpg,0196_cut_012(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1688
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_012.jpg,0196_cut_012.jpg,0196,close-up_text,close-up,1,close-up_text,train,1689
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_013(1).jpg,0196_cut_013(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1690
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_013.jpg,0196_cut_013.jpg,0196,close-up_text,close-up,1,close-up_text,train,1691
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_014(1).jpg,0196_cut_014(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1692
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_014.jpg,0196_cut_014.jpg,0196,close-up_text,close-up,1,close-up_text,train,1693
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_015(1).jpg,0196_cut_015(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1694
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_015.jpg,0196_cut_015.jpg,0196,close-up_text,close-up,1,close-up_text,train,1695
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_016(1).jpg,0196_cut_016(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1696
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_016.jpg,0196_cut_016.jpg,0196,close-up_text,close-up,1,close-up_text,train,1697
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_017(1).jpg,0196_cut_017(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1698
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_017.jpg,0196_cut_017.jpg,0196,close-up_text,close-up,1,close-up_text,train,1699
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_018(1).jpg,0196_cut_018(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1700
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_018.jpg,0196_cut_018.jpg,0196,close-up_text,close-up,1,close-up_text,train,1701
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_019(1).jpg,0196_cut_019(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1702
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_019.jpg,0196_cut_019.jpg,0196,close-up_text,close-up,1,close-up_text,train,1703
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_020(1).jpg,0196_cut_020(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1704
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_020.jpg,0196_cut_020.jpg,0196,close-up_text,close-up,1,close-up_text,train,1705
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_021(1).jpg,0196_cut_021(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1706
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_021.jpg,0196_cut_021.jpg,0196,close-up_text,close-up,1,close-up_text,train,1707
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_022(1).jpg,0196_cut_022(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1708
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_022.jpg,0196_cut_022.jpg,0196,close-up_text,close-up,1,close-up_text,train,1709
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_023(1).jpg,0196_cut_023(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1710
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_023.jpg,0196_cut_023.jpg,0196,close-up_text,close-up,1,close-up_text,train,1711
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_025(1).jpg,0196_cut_025(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1712
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_025.jpg,0196_cut_025.jpg,0196,close-up_text,close-up,1,close-up_text,train,1713
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_026(1).jpg,0196_cut_026(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1714
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_026.jpg,0196_cut_026.jpg,0196,close-up_text,close-up,1,close-up_text,train,1715
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_027(1).jpg,0196_cut_027(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1716
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_027.jpg,0196_cut_027.jpg,0196,close-up_text,close-up,1,close-up_text,train,1717
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_028(1).jpg,0196_cut_028(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1718
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_028.jpg,0196_cut_028.jpg,0196,close-up_text,close-up,1,close-up_text,train,1719
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_029(1).jpg,0196_cut_029(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1720
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_029.jpg,0196_cut_029.jpg,0196,close-up_text,close-up,1,close-up_text,train,1721
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_030(1).jpg,0196_cut_030(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1722
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_030.jpg,0196_cut_030.jpg,0196,close-up_text,close-up,1,close-up_text,train,1723
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_031(1).jpg,0196_cut_031(1).jpg,0196,close-up_text,close-up,1,close-up_text,train,1724
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_031.jpg,0196_cut_031.jpg,0196,close-up_text,close-up,1,close-up_text,train,1725
C:\Temp\shot-classification\labeled_dataset\medium_text\0196_cut_024(1).jpg,0196_cut_024(1).jpg,0196,medium_text,medium,1,medium_text,train,1726
C:\Temp\shot-classification\labeled_dataset\medium_text\0196_cut_024.jpg,0196_cut_024.jpg,0196,medium_text,medium,1,medium_text,train,1727
C:\Temp\shot-classification\labeled_dataset\object_text\0196_cut_032.jpg의 사본.jpg,0196_cut_032.jpg의 사본.jpg,0196,object_text,object,1,object_text,train,1728
C:\Temp\shot-classification\labeled_dataset\object_text\0196_cut_033.jpg의 사본.jpg,0196_cut_033.jpg의 사본.jpg,0196,object_text,object,1,object_text,train,1729
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0197_cut_014.jpg,0197_cut_014.jpg,0197,close-up_notext,close-up,0,close-up_notext,val,1730
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_001.jpg,0197_cut_001.jpg,0197,close-up_text,close-up,1,close-up_text,val,1731
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_002.jpg,0197_cut_002.jpg,0197,close-up_text,close-up,1,close-up_text,val,1732
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_003.jpg,0197_cut_003.jpg,0197,close-up_text,close-up,1,close-up_text,val,1733
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_004.jpg,0197_cut_004.jpg,0197,close-up_text,close-up,1,close-up_text,val,1734
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_005.jpg,0197_cut_005.jpg,0197,close-up_text,close-up,1,close-up_text,val,1735
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_006.jpg,0197_cut_006.jpg,0197,close-up_text,close-up,1,close-up_text,val,1736
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_007.jpg,0197_cut_007.jpg,0197,close-up_text,close-up,1,close-up_text,val,1737
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_008.jpg,0197_cut_008.jpg,0197,close-up_text,close-up,1,close-up_text,val,1738
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_009.jpg,0197_cut_009.jpg,0197,close-up_text,close-up,1,close-up_text,val,1739
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_010.jpg,0197_cut_010.jpg,0197,close-up_text,close-up,1,close-up_text,val,1740
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_011.jpg,0197_cut_011.jpg,0197,close-up_text,close-up,1,close-up_text,val,1741
