filepath,filename,video_id,original_class,shot_type,has_text,joint_label
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_011.jpg,0195_cut_011.jpg,195,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0195_cut_012.jpg,0195_cut_012.jpg,195,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_001(1).jpg,0196_cut_001(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_001.jpg,0196_cut_001.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_002(1).jpg,0196_cut_002(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_002.jpg,0196_cut_002.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_003(1).jpg,0196_cut_003(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_003.jpg,0196_cut_003.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_004(1).jpg,0196_cut_004(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_004.jpg,0196_cut_004.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_005(1).jpg,0196_cut_005(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_005.jpg,0196_cut_005.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_006(1).jpg,0196_cut_006(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_006.jpg,0196_cut_006.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_007(1).jpg,0196_cut_007(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_007.jpg,0196_cut_007.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_008(1).jpg,0196_cut_008(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_008.jpg,0196_cut_008.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_009(1).jpg,0196_cut_009(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_009.jpg,0196_cut_009.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_010(1).jpg,0196_cut_010(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_010.jpg,0196_cut_010.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_011(1).jpg,0196_cut_011(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_011.jpg,0196_cut_011.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_012(1).jpg,0196_cut_012(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_012.jpg,0196_cut_012.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_013(1).jpg,0196_cut_013(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_013.jpg,0196_cut_013.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_014(1).jpg,0196_cut_014(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_014.jpg,0196_cut_014.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_015(1).jpg,0196_cut_015(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_015.jpg,0196_cut_015.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_016(1).jpg,0196_cut_016(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_016.jpg,0196_cut_016.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_017(1).jpg,0196_cut_017(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_017.jpg,0196_cut_017.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_018(1).jpg,0196_cut_018(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_018.jpg,0196_cut_018.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_019(1).jpg,0196_cut_019(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_019.jpg,0196_cut_019.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_020(1).jpg,0196_cut_020(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_020.jpg,0196_cut_020.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_021(1).jpg,0196_cut_021(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_021.jpg,0196_cut_021.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_022(1).jpg,0196_cut_022(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_022.jpg,0196_cut_022.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_023(1).jpg,0196_cut_023(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_023.jpg,0196_cut_023.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_025(1).jpg,0196_cut_025(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_025.jpg,0196_cut_025.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_026(1).jpg,0196_cut_026(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_026.jpg,0196_cut_026.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_027(1).jpg,0196_cut_027(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_027.jpg,0196_cut_027.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_028(1).jpg,0196_cut_028(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_028.jpg,0196_cut_028.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_029(1).jpg,0196_cut_029(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_029.jpg,0196_cut_029.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_030(1).jpg,0196_cut_030(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_030.jpg,0196_cut_030.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_031(1).jpg,0196_cut_031(1).jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0196_cut_031.jpg,0196_cut_031.jpg,196,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0196_cut_024(1).jpg,0196_cut_024(1).jpg,196,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0196_cut_024.jpg,0196_cut_024.jpg,196,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\object_text\0196_cut_032.jpg의 사본.jpg,0196_cut_032.jpg의 사본.jpg,196,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0196_cut_033.jpg의 사본.jpg,0196_cut_033.jpg의 사본.jpg,196,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0197_cut_014.jpg,0197_cut_014.jpg,197,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_001.jpg,0197_cut_001.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_002.jpg,0197_cut_002.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_003.jpg,0197_cut_003.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_004.jpg,0197_cut_004.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_005.jpg,0197_cut_005.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_006.jpg,0197_cut_006.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_007.jpg,0197_cut_007.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_008.jpg,0197_cut_008.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_009.jpg,0197_cut_009.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_010.jpg,0197_cut_010.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_011.jpg,0197_cut_011.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_012.jpg,0197_cut_012.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_013.jpg,0197_cut_013.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_015.jpg,0197_cut_015.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_016.jpg,0197_cut_016.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_017.jpg,0197_cut_017.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_018.jpg,0197_cut_018.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_019.jpg,0197_cut_019.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_020.jpg,0197_cut_020.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_021.jpg,0197_cut_021.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_022.jpg,0197_cut_022.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_023.jpg,0197_cut_023.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_024.jpg,0197_cut_024.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_025.jpg,0197_cut_025.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_026.jpg,0197_cut_026.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_027.jpg,0197_cut_027.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_028.jpg,0197_cut_028.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0197_cut_029.jpg,0197_cut_029.jpg,197,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_001.jpg,0198_cut_001.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_003.jpg,0198_cut_003.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_004.jpg,0198_cut_004.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_007.jpg,0198_cut_007.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_008.jpg,0198_cut_008.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_009.jpg,0198_cut_009.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_010.jpg,0198_cut_010.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0198_cut_011.jpg,0198_cut_011.jpg,198,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\object_text\0198_cut_002.jpg,0198_cut_002.jpg,198,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\object_text\0198_cut_005.jpg,0198_cut_005.jpg,198,object_text,object,1,object_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0199_cut_001.jpg,0199_cut_001.jpg,199,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0199_cut_002.jpg,0199_cut_002.jpg,199,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0199_cut_003.jpg,0199_cut_003.jpg,199,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0200_cut_001.jpg,0200_cut_001.jpg,200,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0201_cut_001.jpg,0201_cut_001.jpg,201,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0201_cut_002.jpg,0201_cut_002.jpg,201,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0201_cut_003.jpg,0201_cut_003.jpg,201,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0201_cut_005.jpg,0201_cut_005.jpg,201,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0201_cut_009.jpg,0201_cut_009.jpg,201,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_004.jpg,0201_cut_004.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_006.jpg,0201_cut_006.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_007.jpg,0201_cut_007.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_008.jpg,0201_cut_008.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_010.jpg,0201_cut_010.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_011.jpg,0201_cut_011.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0201_cut_012.jpg,0201_cut_012.jpg,201,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_001.jpg,0202_cut_001.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_002.jpg,0202_cut_002.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_003.jpg,0202_cut_003.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_004.jpg,0202_cut_004.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_005.jpg,0202_cut_005.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_006.jpg,0202_cut_006.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_007.jpg,0202_cut_007.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_009.jpg,0202_cut_009.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_010.jpg,0202_cut_010.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_011.jpg,0202_cut_011.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0202_cut_012.jpg,0202_cut_012.jpg,202,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0203_cut_001.jpg,0203_cut_001.jpg,203,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0203_cut_002.jpg,0203_cut_002.jpg,203,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0205_cut_001.jpg,0205_cut_001.jpg,205,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0205_cut_002.jpg,0205_cut_002.jpg,205,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_004.jpg,0206_cut_004.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_005.jpg,0206_cut_005.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_006.jpg,0206_cut_006.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_009.jpg,0206_cut_009.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_010.jpg,0206_cut_010.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_011.jpg,0206_cut_011.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_013.jpg,0206_cut_013.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_014.jpg,0206_cut_014.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_015.jpg,0206_cut_015.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_020.jpg,0206_cut_020.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_021.jpg,0206_cut_021.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_023.jpg,0206_cut_023.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_025.jpg,0206_cut_025.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_026.jpg,0206_cut_026.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_027.jpg,0206_cut_027.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_028.jpg,0206_cut_028.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0206_cut_030.jpg,0206_cut_030.jpg,206,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_002.jpg,0206_cut_002.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_003.jpg,0206_cut_003.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_008.jpg,0206_cut_008.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_012.jpg,0206_cut_012.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_019.jpg,0206_cut_019.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0206_cut_024.jpg,0206_cut_024.jpg,206,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_001.jpg,0206_cut_001.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_007.jpg,0206_cut_007.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_016.jpg,0206_cut_016.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_017.jpg,0206_cut_017.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_018.jpg,0206_cut_018.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_022.jpg,0206_cut_022.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_notext\0206_cut_029.jpg,0206_cut_029.jpg,206,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_001.jpg,0207_cut_001.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_002.jpg,0207_cut_002.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_003.jpg,0207_cut_003.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_004.jpg,0207_cut_004.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_005.jpg,0207_cut_005.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_009.jpg,0207_cut_009.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_010.jpg,0207_cut_010.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0207_cut_011.jpg,0207_cut_011.jpg,207,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0207_cut_006.jpg,0207_cut_006.jpg,207,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0207_cut_007.jpg,0207_cut_007.jpg,207,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0207_cut_008.jpg,0207_cut_008.jpg,207,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0207_cut_012.jpg,0207_cut_012.jpg,207,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0207_cut_013.jpg,0207_cut_013.jpg,207,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0208_cut_001.jpg,0208_cut_001.jpg,208,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0208_cut_002.jpg,0208_cut_002.jpg,208,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0209_cut_011.jpg,0209_cut_011.jpg,209,close-up_notext,close-up,0,close-up_notext
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_004.jpg,0209_cut_004.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_005.jpg,0209_cut_005.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_006.jpg,0209_cut_006.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_012.jpg,0209_cut_012.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_013.jpg,0209_cut_013.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_014.jpg,0209_cut_014.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_015.jpg,0209_cut_015.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\close-up_text\0209_cut_018.jpg,0209_cut_018.jpg,209,close-up_text,close-up,1,close-up_text
C:\Temp\shot-classification\labeled_dataset\medium_notext\0209_cut_001.jpg,0209_cut_001.jpg,209,medium_notext,medium,0,medium_notext
C:\Temp\shot-classification\labeled_dataset\medium_text\0209_cut_002.jpg,0209_cut_002.jpg,209,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0209_cut_003.jpg,0209_cut_003.jpg,209,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0209_cut_007.jpg,0209_cut_007.jpg,209,medium_text,medium,1,medium_text
C:\Temp\shot-classification\labeled_dataset\medium_text\0209_cut_008.jpg,0209_cut_008.jpg,209,medium_text,medium,1,medium_text
